Author,Comment,Published At,Likes
@3835info,"Sebenarnya ini bukan ancaman tetapi peluang bagi yang mau berubah, dan bukan karena tiktok saja tetapi karena internet. trus pasar sepi apakah disana jual produk UMKM? atau malah jual produk dari ...",2023-09-20T06:43:10Z,0
@RithaTheaRita,"Saya malah ga pernah sama sekali download Tit Tok, pake apliaksi ini sekali pun, belom pernah. Kalo pas ganti hp, biasanya di hp ada aplikasi Tik Tok bawaan dari hp, langsung saya uninstall.",2023-09-20T06:36:33Z,0
@damar280389,"Indonesia harus tiru china, untuk melindungi produk dalam negerinya. China saling banned sama US untuk produk2 tertentu. Yg jelas Indonesia harus belajar mandiri, jangan ketergantungan yg lama pada produksi Negara luar.",2023-09-20T06:36:22Z,0
@saepulaziz47,Alhamdulillah dapat pencerahan 🎉😮😅,2023-09-20T06:33:07Z,0
@AzizSaepul-ds7ok,Terimakasih pencerahannya bung🎉,2023-09-20T06:32:20Z,0
@user-ib1ut7mu3c,Keren bgt informasinya bikin kita bangun dari tdr panjang,2023-09-20T06:27:55Z,0
@lamiabellelyn,"Shopee, tokped, Lazada, Tiktok, instagram, facebook perlu di atur regulasinya.

Mereka punya ekosistem live shopping. Jadi bukan hanya Tiktok saja yang punya live shopping.

Kalau penjual tn abang ngeluh ga laku saat live shopping, mereka bisa pakai jasa endorse seleb utk jual dagangan mereka.. Mereka bisa buat komunitas pedagang utk pakai jasa seleb di medsos.

Perbaiki public speaking dan marketing di medsos.

Toko yang di support investor juga mulainya dari 0 dan modal ga seberapa sama seperti umkm konvensional, mau konsisten disaat ada peluangnya.. Ada investornya juga yg bayar ke platformnya utk menarik penonton.

Para menteri kreatif dan perdagangan harus meniru dan modif cara seleb untuk para umkm bukan hanya dukung seleb medsos aja utk nebeng nama kementerian ke seleb.",2023-09-20T06:20:54Z,0
@dikinchanel,"W setuju bgd,,, tiktok dll membunuh umkm",2023-09-20T06:13:23Z,0
@hadiqfadila1,rentettan masalahnya gx beda jauh sama thrifting,2023-09-20T06:10:25Z,0
@sapi-sapidesatv352,Harusnya UMKM masuk tik tok,2023-09-20T06:05:54Z,0
@necrodesign824,Indonesia pasar empuk yang gampang dihasut ini itu untuk...ada barang ini murah langsung ambil tapi gak lihat ke belakang ada orang yang jual barang yang sama demi diri sendiri dan keluarga diirumah.,2023-09-20T05:53:01Z,0
@tioriapasaribu1920,aku malahan belum punya tiktok.. hihih...😁 aku sih simple aja udah nyaman di tokped ya udah di situ aja.. kalau mau belanja baru buka app 😋,2023-09-20T05:52:16Z,0
@NurulHudaSMn,Mayoritas masyarakat cari duitnya susah maka beli produk cari harga murah tapi dapat fungsinya beda dgn orang yg udah bisa dapat duit mudah dan besar maka fokus di kualitas harga produk mahal dan kualitas tinggi,2023-09-20T05:51:53Z,0
@faqihmuttaqin3446,Rempang dong bang,2023-09-20T05:51:51Z,0
@bimamufid,"Bagaimanapun founder tiktok juga kerja keras bos, siang dan malam, mikir keras, bakar duit bikin super apps apapun itu gagal, sehingga berhasil dengan munculnya tiktok. Jangan pula mendewakan kata UMKM, banyak juga loh UMKM  yg ga mau kerja keras, cuman pasang wajah memelas, tapi praktik bisnisnya culas",2023-09-20T05:50:19Z,0
@lorrazein8872,"Sebenarnya ini klo mau dibahas masuk akal sih 😂
karna gua punya cerita dmna gue punya temen dari china, yg gue bingungin pemerintahan disana mempunyai sekat/ batasan mengenai masuknya aplikasi asing di negaranya,lebih tepatnya dilarang. karna apabila aplikasi tersebut didownload akan dikenakan sanksi.disana hanya memperbolehkan menggunakan aplikasi yg diciptakan dinegara itu sendiri.nihh contohnya tiktok,wechat,dll.lain dari itu  contoh aplikasi asing yg dilarang masuk seperti youtube,instagram. Menurutku, kita harus menciptakan inovasi aplikasi hampir sama seperti shopee, grab,agar gak kalah saing.jadi kita mempromosikan produk'' dinegara sendiri, sehingga perputaran uang stay dinegara Indonesia.kita jg harus membatasi brand'' dari luar yg mau masuk di indonesia.harus ad hukumnya supaya ketat.tpi susahnya klo tiktok mau dibanned.karna sudah banyak konsumen dan incomer yg diuntungkan.",2023-09-20T05:48:06Z,0
@abdulhamidsanenrejo,"Iphone itu laris di pasaran orang-orang kaya. Tapi Xiaomi juga laris manis di pasaran orang-orang miskin.

Siapapun yang faham target market, dia pasti sukses. Konspirasi mah biasa.",2023-09-20T05:39:25Z,5
@abdulhamidsanenrejo,"Alasan basic,
""Tiktok tahu ternyata market suka produk murah, ya dikasihlah produk murah.""
""Negara tahu kalau market produk suka produk murah, ya negara kasi solusi, ""jangan beli yang murah, belilah yang berkualitas!"" Nyatanya income market memang miskin.""

So, yang jenius itu yang ngasi solusi nyata dan langsung bisa dieksekusi tuh solusi. Bukan cuma citcat 'negara'.
Mirip seperti BBM Subsidilah. Itu ngasi solusi. Buat BBM Murah. Mirip juga seperti sepeda motor listrik juga dikasi subsidi 

""Loh, lo kok doyan subsidi sih?""

Lawong nyatanya market masih miskin.",2023-09-20T05:37:08Z,0
@atlantacell3365,Waktu itu nyari Rinso cair di Shopee. Selang berapa jam buka tiktok fypnya langsung jualan rinso cair. Padahal sebelumnya tidak pernah ada fyp jualan rinso. Biasanya sandal posee sm sempak2 6pcs 100rban,2023-09-20T05:27:54Z,0
@rezavestian1590,Yang buka toko kalah sama yang modal hp yang GOODLOOKING... 😂,2023-09-20T05:24:12Z,0
@bedakbayi579,"pihak tiktok harus membuktikan kalau tuduhan yang dilemparkan pemerintah itu salah, kalau mereka itu bukan monopoli ekonomi, bukan mesin propaganda, bukan alat penyebar hoax.. tapi di sisi lain, pemerintah ya harus mau ngawasi tiktok itu sendiri, ndak asal bikin kebijakan, harus ada 3rd party yang mau mengawasi tiktok.. siapa 3rd party nya ? yang jelas bukan dan jangan kominfo 😂",2023-09-20T05:24:09Z,0
@zoelva11c,Bang coba bahas dari sudut warga yang cuma mau ini itu,2023-09-20T05:23:30Z,0
@wulandarisri9373,"bang tapi juga , pengennya murah krn penghasilan di indo kecil :(",2023-09-20T05:22:25Z,0
@diditrestianto,Ah .. Amerika udah laucingng tgl 12 ..udah kelar urusannya,2023-09-20T05:21:46Z,0
@diditrestianto,Coba jalanin dulu,2023-09-20T05:20:31Z,0
@ramirodzafran,"Setuju sama om Raymond kalau regulations can help. Misal gaboleh jualan barang brand luar (curated selling), periodic promosnya d kurangi. So yea emg ad good n ad badnya jg, but if we take the bad as an opportunity, we can gain a lot from it. So yea kayak om raymond bilang, stop consuming start producing",2023-09-20T05:19:50Z,0
@klesta,"Solusinya simpel, tapi ngerjain nya susah cuz 80% orang kita masi bisa di bilang gaptek....",2023-09-20T05:11:46Z,0
@user-bw3rm7gz7m,"Apapun itu gw suka sama cina satu ni, gw selaku umkm jg Gedeg sama tiktok",2023-09-20T05:02:41Z,0
@derio2089,apa yang mau diharapkan kalau daya beli masyarakat rendah kalau ga ada promo dan diskon. be realistic.,2023-09-20T05:01:08Z,0
@alimuqlasali4970,Merusak bangsa dari awal fuvk tiktok,2023-09-20T04:50:13Z,0
@plekenur,dari awal rilis yg gk suka dari tiktok. selalu otomatis scroll video baru . yg bikin orang yg nonton penasaran terus dan terus. lalu jadi ketagihan . produk china pokok nya perusak generasi. gk sadar indonesia bakal dijajah ( kebutuhan ) kembali oleh china,2023-09-20T04:45:09Z,0
@gegammer6016,"Jarang buka tiktok waktu dicek aplikasinya udh makan space 1 GB lebih njer , apalagi setelah nonton ini, untung dah uninstall",2023-09-20T04:40:04Z,0
@MyQuoteszz,"Punya uang punya barang,, simple kan mau perang kek mau kiamat kek mau ekonomi sulit kek yang penting kerja dapat uang dapat barang,,, ribet amat hidup Lo tong😂😂😂",2023-09-20T04:38:53Z,0
@putusuardapolos6389,Capek dengernya  chanel ini gak menaruk,2023-09-20T04:33:11Z,0
@J4ck3009,Tu *81 plng jago bikin propaganda..,2023-09-20T04:30:23Z,0
@Beritain_Aja,omongan orang kaya tu beda dengan orang berkecukupan😂😂😂,2023-09-20T04:27:15Z,0
@user-yk8iu6lo8b,"Diluar dr monopoli pasar, tiktok itu bener2 harus dibaned karena ini menyangkut banyaknya conten2 negatif pengundang syahwat yg meracuni generasi muda, itu sbnrnya point pentingnya.relakah anak2 jdi pengumbar aurat yg berdampak bNyaknya perzinahan anak2 muda
Akibat dr tontonan yg negatif.bisakah negara maju jika generasi mudanya rusak?",2023-09-20T04:26:10Z,0
@XNOBEGAMERS,"pasar pasar tradisional pada guling tikar karena kalah bersaing dalam penjualan onine shop yang memberikan harga lebih murah...
sharusnya ada batasan jumlah produk yang dijual olshop misal maximal 5-7 produk...",2023-09-20T04:25:42Z,0
@fakhruddinalianshor288,"Wes Zaman ne Pasar ilang Suarane.. mending membeli produk lokal walaupun agak mahal yg penting produk Negeri sendiri.
Idep2 menehe pengusaha / pengrajin lokal 👌👍",2023-09-20T04:03:47Z,0
@aniyatiamir5833,"Waktu di Indonesia aku gak di izinin punya app tiktok oleh suami, skrg kerja di HK gak ada app toktok d playstore atau app store, kalo mbak2 TKI yang pada punya tiktok dia pake link dari Indonesia.",2023-09-20T03:57:42Z,0
@hafizchenz,"analisa lho keren bang , gila ini emang dari dulu pada ga nyadar apa ya , semoga aja pemerintah tegas , kasian umkm serius dah , banyak yg kena dampak",2023-09-20T03:47:51Z,0
@zbsbsbsbabshd99,dulu wktu sy msi kcil ada tman sy yg sering sy ajak main ketikata itu dia berkata hsti2 mush dalam selimut..,2023-09-20T03:41:39Z,0
@grogolan123,Belajar...belajar...belajar...jgn cengeng cuma demo doang,2023-09-20T03:25:42Z,0
@adeprastyo2426,"...yang bakar² duit itu banting harga nggak masuk banget, kalau orang yang tau kualitas mikir² dulu barang semurah banget itu, tapi kalau yang nggak punya pikiran gas gas aja dan banting harga sampe 100 perak itu bener² gila banget....""masih ragu mau belanja di tiktok"" segitu gila harga barang nya, mikir² ini awet nggak, ini sehat nggak... dan banyak orang² cuman kena tipuan barang murah banget kualitas dan jaminan kesehatan nya buruk... ""masih stay e-commerce yang udah terverifikasi toko besar(produsen) bukan re-brand""...",2023-09-20T03:03:01Z,0
@tendybear4899,Kasihan juga pemilik tiktok di china di banned karena monopoli di negara-negara lain juga di banned mau jualan jadi gak bisa,2023-09-20T03:02:55Z,0
@yusufsupriadi2660,"yang sangat terpukul produsen besar karena produk mereka cost 1000 tapi tiongkok bisa jual 500,,, damn",2023-09-20T02:59:13Z,0
@argafadhlillah4360,coba mau ngumpulin di devicenya sampai hari ini belum instal tiktok wkwk.,2023-09-20T02:54:16Z,0
@pamapama322,Hapuskan tik top shof diindonesia,2023-09-20T02:52:52Z,0
@iemzpartical,9:47,2023-09-20T02:51:57Z,1
@wijayasie337,Apa cuma gua doang yang gak ada tiktok di hape?,2023-09-20T02:45:01Z,0
@thorkatsuragi1585,"tumben ga ada ""kenapa demikian? karena kalian tidak subskrep. bercanda""",2023-09-20T02:37:57Z,0
@laungsihombing1811,Setuju sih.harus di pisahkan konten sama shop.,2023-09-20T02:34:33Z,0
@allubis1323,"Setuju bangat koh Ray perlu untuk di regulasi kembali, karena banyak masyarakat saat ini hanya merasakan mendapat banyak kemudahan akses dari tiktok tanpa melihat dampat buruk jangka panjangnya yg ada contoh saja UMKN di tanah abang sudah banyak yang mengeluhkan dampaknya...👍🏻",2023-09-20T02:30:23Z,1
@user-ro3ek7he6l,"BAHAS JUDI DONG BANG!!!!!
UDAH PARAH INI INDONESIA",2023-09-20T02:25:03Z,1
@TravelzMania,UMKM atau Konglomerat berkedok umkm? 😊😊 sales nya mungkin ber akun tiktok umkm..  tapi yang punya barang / produsen (importir)?? bisa menyamar di akun tiktok,2023-09-20T02:20:36Z,0
@gmg1154,"Kalo gue sih ambil sisi positif nya aja dari TikTok yaitu jualan , banyak orang yang terbantu dari TikTok Shop affiliate ini,dari pengusaha UMKM sampai yang ga punya modal sedikitpun bisa berjualan di Fitur yang satu ini..
intinya sih ambil sisi positifnya,dan abaikan yang negatifnya..",2023-09-20T02:17:39Z,0
@sundani1735,"Sebagai Affilate di Tiktok Shop sangat tidak setuju dengan pandangan pemerintah untuk banned Tiktok shop. Seharusnya pemerintah pny solusi server tersebut dipegang oleh org Indonesia. Kalimat terakhir dr koko, kita hrs sebagai produsen. Setuju nih ko",2023-09-20T02:12:04Z,1
@achmadfatoni5909,"Seharusnya kita evaluasi, kenapa barang dari luar negeri yang jauh bisa dijual Murah dan kualitas bersaing.",2023-09-20T02:05:57Z,0
@ayyannaaisyah12,"Iya agak miris sih, apalagi sama title klo bisa dpt harga murah knpa beli mahal. Klo ada yg gratis knpa harus bayar mahal². Bikin kita ditanamkan rasa ingin selalu dapet murah n gratisan. org beli bukan krna butuh tapi krna pengen dpt diskon, dan rela berjam² nungguin diskon. Rela begadang tengah mlm nungguin event. Setiap beli offline suka bandingin harga ""gk jdi lh, beli online aja lebih murah kualitasnya sama aja""
Byk bgt influencer² yg gk menyadari itu saat ngepromosiin produk.
Gk pp sih itu hak manusia, tpi jgn smpai merusak pedagang juga n ngatain macem², bandingin harga yg kalian jual dgn pedagang biasa",2023-09-20T02:01:29Z,1
@gz21tv37,"Dari namanya sja udah menakutkan, (TIKTOK) menggambar jam yg terus berjalan. Ngebunuh waktu manusia tanpa di sadari",2023-09-20T01:52:09Z,0
@growtodo,Ongkos produksi kita = harga jual mereka 😂 kudu piye?,2023-09-20T01:50:34Z,0
@lubukangue,Gua liat liat produk murah malah ga percaya soalnya banyak yg kw,2023-09-20T01:44:50Z,0
@vladmirputin1663,We gak instal tiktod,2023-09-20T01:44:01Z,0
@kacamatadavid,UNINSTAL YOKK BISA YOKKK...,2023-09-20T01:39:12Z,0
@Fueir-fl,"Ban ajalah tiktok, pembunuh umkm",2023-09-20T01:38:25Z,0
@tyod8270,"Gara""tiktok cwe gue sering marah""😌banyak video"" yg cuma nyari view tapi bisa buat orang terpengaruh.",2023-09-20T01:38:02Z,0
@anggiatmartua3287,"Saya dari awal gk pernah instal tik tod, karna dampak nya besar bnget... klo sampe kecanduan",2023-09-20T01:36:39Z,0
@nisy6713,"Jangan cuma jadi konsumen, tapi belajarlah jadi produsen. Kesimpulan terbaik 👏",2023-09-20T01:33:32Z,7
@jackofften,ah terlalu berlebihan....toped shopee dan online shop lagi lebih mengancam UMKM...dr tiktok,2023-09-20T01:33:19Z,0
@muhammadyuda4643,"emang ada produk UMKM di tiktok shop, perasaan setiap saya buka tiktok shop hampir 99,9% isinya barang import. jadi bisnis UKM mana yang dirusak.",2023-09-20T01:31:22Z,0
@halavamosmadrid,"mgkn krn ecomerce ngambil untung cuma brp perak aja,tp pangsa pasarnya besar.walaupun dikit kalo dikali jutaan produk laku y lmyn.berani keluar modal besar untuk iklan dulu,tp kalo nnti muncul ecomerce banting harga lg,psti jg sepi",2023-09-20T01:30:58Z,0
@Nika-hy1nm,UMKM lokal rentan kena shadow ban trs ada toko asing yg jual barang yg sama dg harga yg jauh lbh murah,2023-09-20T01:26:13Z,0
@arlest9353,"Ini Promo Tiktok apa Warning ?? 

Data darimana hidup banyak orang berubah karena tiktok??  
Lalu Barubah jd lebih bagus ekonomi nya atau lebih buruk ??
Dari sekian juta pengguna Tiktok, Berapa banyak atau berapa persen nya yang jadi Kaya cuma karena bisnis lwt Tiktok?

Gimana cerita nya orang kita kebanyakan mindset nya 'yg penting murah' ?? 
Setau gw sih, 'Yang penting Kebeli'...",2023-09-20T01:18:36Z,0
@yudiwahyu6440,😊👍,2023-09-20T01:17:11Z,0
@Adam-bi6kc,"Banned tiktok gasiii, kayak india",2023-09-20T01:13:15Z,0
@user-mg6ji1nf2c,Bukannya pedagang yg offline juga produk china bahkan smpai bahan bkin bajupun dri china?,2023-09-20T00:58:34Z,0
@sr969,"Tiktok menyeramkan? Padahal shopee udah lama kaya gini😂. Ini mah pemerintah bergerak bukan buat rakyat, tp cuma mau melindungi pemain besar lainya yg aslinya juga sama aja kek tiktok.",2023-09-20T00:56:37Z,0
@setyomuhammad5841,Udah ban aja dulu tiktok. Kacau kaki lima sekarang woii,2023-09-20T00:37:14Z,0
@aldiansah4491,"Hancin pasar lokal, apa lagi isinya barang"" impor 🤬",2023-09-20T00:13:46Z,0
@joniirawan9695,"Seharusnya indonesia membuat aplikasi seperti tiktok atau online shop, agar bisa menampung produck"" indonesia..",2023-09-20T00:11:20Z,0
@indrahaerudin733,Tiktok harus colab sama kendaraan listrik si kalo mau lancar jaya,2023-09-19T23:35:46Z,0
@aura.n.f.6844,"Tapi bener koh,saya semenjak ada tik tok ga pernah lagi belanja di mall lagi,biasanya setiap bulan saya belanja,sekarang lewat tik tok semua,dari kebutuhan dapur sampai elektronik ,sayur mayur semua di tik tok",2023-09-19T23:17:37Z,0
@rizalxprimakids8636,Parah nya lagi ada artis yang jadi affiliate produk yang rating nya 4.2 kebawah😅.. Pas live karena yang promosiin artis tetep aja banyak yang belii.. Gw pribadi kalo liat produk di olshop rating 4.5 ke bawah udah gamo beli dah walau murah,2023-09-19T23:02:30Z,0
@hiburangrogot1,"Yg jelas , indo harus pnya pasar tersendiri dan bsa d nikmat penduduk sendir
Agar bsa d gunakan dlm negri , jdi gmn pemerintah hadir jangan apk lain mendapatkan untung , tiktok d blok ga masalah 
Indo harus bikin apk sejalan dengan UMKM sosial media agar d nikmati pengguna negara sendiri bukan hasilnya untuk negara lain dan pasar nya di indo",2023-09-19T22:59:48Z,0
@chandrasaputra5120,"Ini yang bikin pasar tanah abang jadi sepi yaa, konveksi di daerah gw kena imbasnya juga",2023-09-19T22:56:21Z,0
@rukimohammad,"Tapi banyak didaerah saya yang sukses jualan ditiktok, mereka jualan produk mereka sendiri..",2023-09-19T22:49:02Z,0
@supriopratomo4872,"Membuktikan predatory pricing ini kan agak lama
Karena kita hrs bisa membuktikan fase recouping periodenyaa
Masa itu yg selama ini selalu gagal tidak bisa dibuktikan kppu karena keterbatasan data
Recouping periode kan pertimbangannya gak cm dirinya sendiri as a TikTok tp dibandingkan dengan lossnya pesaingnya di pasar yg sama",2023-09-19T22:48:50Z,0
@rizkyhardiatna7413,Selama gw pakek hp sama sekali gak pernah instal tiktok 😅,2023-09-19T22:35:52Z,0
@oholaoholiba6467,"penghasilan yutub kureng, ngutang lg lah 😂😂😂",2023-09-19T22:13:40Z,0
@katanggur,Hmmm,2023-09-19T21:44:32Z,0
@NasaChannel-jk8di,"HARUS ADAPTASI       ,,,   NGA BISA YA KEMAKAN   KELAPARAN  DAN  CUKUP  C  OL  I   AJA",2023-09-19T21:34:17Z,0
@blackant8147,👍,2023-09-19T21:26:35Z,0
@anwartn9508,Ada yg murah ngapain cari yang mahal simple,2023-09-19T20:46:46Z,0
@yoona33_,"kenapa beli barang murah? salah satu faktornya krn pendapatannya sedikit.. tp kadang kita yg beli barang murah juga lihat kualitas barang.. dan  beli di e-commerce dr penjual yg menjual barangnya sama seperti di official store aslinya.. coba bandingkan harganya.. itu pun udah berbeda.. 

nahh masalahnya kadang kan ada produk import yg banyak masyarakat ga tau dan dijual murah.. kurangnya informasi dan kurang ingin taunya  dr masyarakat kita sendiri.. untung gw sendiri tipe org yg mikir klo harga murah banget berarti tanda tanya.. tp ga semua org kan kayak gitu.. tergantung daya tarik barang yg ditawarkan dan isi kantong pembeli juga..

semogaa ada solusinya utk masalah tiktok ini..  krn gw sendiri ga pakai tiktok juga sih jadi kurang tau transaksinya gmn.. maless kebanyakan aplikasi2, malah bikin mumet.. 😅",2023-09-19T20:10:30Z,0
@mahadewa7075,Saya selalu beli produk fashion dari brand lokal karna saya juga menghargai usaha dan keberanian mereka membangun brand lokal sendiri dan itu bagus kok untuk harganya. klo elektronik tertentu dan otomotif indo masih blum mampu bermain sih. #RevolusiLokal❤,2023-09-19T19:34:56Z,0
@HNNstuff,"Apa cuman gua yg gk pake Tiktok 😄

👇Jumlah yang gak pake tiktok",2023-09-19T17:26:52Z,1
@khaisarimam8794,Solusinya gampang...tutup impor barang...udah beres..,2023-09-19T17:25:54Z,0
@devrath5897,Angels playing disguised with devil's faces,2023-09-19T17:21:53Z,0
@letsdoit5109,Gilakkk baru mikir,2023-09-19T17:01:31Z,0
@raaky513,Keren lo ko!!!,2023-09-19T16:58:49Z,0
@geona.p,_*Benet aja tiktok shop.,2023-09-19T16:51:15Z,0
@XotiBakucu,"Menurut saya sih harus diberi konpensasi Seperti iklan lebih murah dan semua e-commerce harus up produk lokal kita dan pemerintah harus bisa mendukung penuh umkm dan satu lagi YouTuber Indonesia wajib hukumnya meriview barang lokal disetiap film juga wajib artis² menggunakan produk lokal bukan iphone dipamerkan., terus jangan sekali² bilang kalo produk lokal itu jelek",2023-09-19T16:48:50Z,0
@ardredxhunter2103,"Dolo pas launcing ini tiktok bakar duitnya gak maen²
Pakemetode refferal di tiktok lite berlanjut ke tiktok basic
Tpi dolo dia cuma di bagian enertiment gak e comerce
Sekarang merambah ke market 😅

Yang ana gak suka dr tiktok dr entertainment nya algonya
Dr Global server vs Negara asal 
Sama project X nya gak bisa di pungkiri China kalo masalah copy paste gak bisa di remehin di semua bidang 
Ide pun bisa di copy paste inovasi pun sama 🙄",2023-09-19T16:45:09Z,0
@restudebi9467,Dikit dikit promo... Asliii .... Udeh murah masih minta promo...,2023-09-19T16:42:42Z,0
@nomedia07,"namanya jualan mau pake media apapun perlu strategi,,..  dan seiring perkembangan jaman yg makin kesini makin cepet berubah trendnya maka kita sebagai seller yang harus dituntut untuk mampu bersaing dan kejar""an dengan kondisi itu...
sebetulnya jauh sebelum tiktok ini,, media platform digital non pure marketplace sudah ada fitur jualannya juga,,... ambil contoh facebook,,.. facebook sudah lama sekali ada fitur marketplace,,... dan lewat fb page pun sebetulnya ada fitur keranjang untuk bisa berjualan langsung dengan fasilitas pembayaran via fb itu sendiri,,.. tapi kenapa g rame.. ? mungkin karena cara dan aturannya yg kelewat rumit,,.. dan dari FB sendiri yang memang lebih push ke arah ads yang 'memaksa' seller untuk bayar fb ads untuk push productnya naik ke permukaan,,.. dan terbilang mahal pula biayanya + makan waktu sampai algoritma fb bisa menuju tepat sasaran.. yg diujungnya pun transaksi dilakukan diluar platform fb,,.. biaa pakai rekber,, atau pindah transaksi pake shopee atau toped... ribet.. ? sangat.. !
Instagram,,... sama saja,,.. yang awalnya pure aplikasi sharing portofolio photography,,.. lalu apa yg terjadi sekarang... ? konten foto mati... tergantikan dengan konten video... apa yang di push IG... ? lagi"" ads...
shopee dan toped... full marketplace,,... apakah jualan disana bisa langsung laku,,.. ? apakah yang termurah pasti yang paling laku... ? kenapa toko yg rame bisa jual dengan harga sedikit lebih mahal...? perlu strategi...? perlu.. ! cukup dengan bakar duit.. ? yakin cukup dengan bakar duit... ? silahkan tanya ke para pelakunya...

ketika UMKM terancam dengan platform marketplace digital yang artinya perkembangan teknologi,, perkembangan jaman.. yang salah penjualnya atau platformnya.. ? yang jelas bukan salah produk yg dijualnya kan.. ?  daripada  menganggap platform"" tersebut sebagai ancaman... ? kenapa tidak memanfaatkannya.. ? perkembangan teknologi dan perubahan adalah hal yang tidak bisa dihindarkan... jadi apa yg perlu dirubah...?
ancaman produk murah buatan China bukan hanya ancaman di Indonesia saja,, tetapi seluruh dunia... dan mengingat Indonesia adalah target market yg empuk dengan jumlah penduduknya yang begitu besar,,... produsen mana yang tidak tertarik ikut makan kue disini... ? ini akan semakin membuat produksi dalam negeri akan semakin sulit berkembang,,... kapitalisme...
daripada bersaing di sektor sejenis  yang notabene sudah dikuasai produk China kenapa tidak dicarikan solusi untuk monjual barang Indonesia yang unik Indonesia yang bisa diekspor.. ? contoh skala kecil,,.. barang kerajinan buatan Indonesia yang saya yakin hanya ada di Indonesia dan hanya tangan"" Indonesia yang mampu membuatnya.. misal tas tangan dari manik"" batok kelapa... barang unik seperti itu pasti punya marketnya sendiri diluar sana... kendalanya... bagaimana cara ekspornya...? bagaimana caranya menjual itu di pasar luar negeri... ? disinilah bagusnya PEMERINTAH MENGAMBIL PERAN,,... sehingga UMKM kecil pun bisa dengan mudah melakukan ekspor keluar negeri,,.. skala UMKM artinya juga ekspor dengan skala kecil... bagaimana membuat hal itu bisa terjadi... ? pemerintah mungkin bisa kasih solusi,,..? tindakan...?
Pemerintah bagusnya bisa  melihat potensi komoditas Indonesia yang bisa dijual diluar... jadilah negara produsen... cari solusi yang tepat,,.. edukasi yang baik... mau sampai kapan jadi makanan empuk... ? hari ini banned tik tok,,.. besok besok akan muncul tiktok"" lain yang tidak bisa dihindarkan... kecuali kalau memang memilih untuk jadi negara terbelakang...

*Opini",2023-09-19T16:40:55Z,0
@tjmr21.,Cintai ploduk ploduk Indonesia🇮🇩❤️ kata koh siapa itu yg pernah iklan di tv😅,2023-09-19T15:56:15Z,1
@tjmr21.,"Gojek di bikin kaya tiktik aj donk yah,bisa buat jualan sama live streaming dan gojek shop😅",2023-09-19T15:55:10Z,1
@user-qh6gn5hz4w,Kalo server indo dipegang pemerintah. Yahh orang² terdekat mereka aja yg dapet. Gitu² ajantrus,2023-09-19T15:44:39Z,0
@nuclascreativa1912,Cerdass,2023-09-19T15:40:03Z,0
@SSSUKSSS,"Yg ngeri tuh tiktok yg ""ngerti"" banget sma usernya. Dia punya data aktivitas dan punya kemampuan produksi berdasarkan analisa data.",2023-09-19T15:36:53Z,0
@ZidaneRamadhani-yj4rj,Hapus TikTok 🔥🔥🙏🏻,2023-09-19T15:29:18Z,0
@sukasuka7063,aplikasi yg diawali dgn byknya mudorot ya akan terus melahirkan mudorot2 berikutnya..,2023-09-19T15:02:54Z,0
@straypunk2077,"Gw posisi orang yg diuntungkan oleh tiktok. Bukan cuma tiktok tapi tokped, shopee. Karena emang banyak temen2 umkm yg bisa jualan tanpa harus punya toko fisik. Dan market online berbeda dengan offline. Online dapat memanjakan pembeli tanpa harus repot2 keluar rumah, sedangkan offline dapat memberikan pengalaman berbeda ketika orang2 yg jenuh dirumah dan ingin menikmati dunia luar. So menurut gw untuk penjualan online perlu ada regulasi tertentu khusus barang2 impor, seperti sistem penjualan di aliexpress. Sedangkan penjualan offline perlu inovasi tempat yg menarik untuk menarik pengunjung. Pemerintah juga jangan terlalu awam menangani masalah ini. Banyak kok pakar yg mempunyai ide dan gagasan untuk memecahkan masalah seperti ini.",2023-09-19T14:57:01Z,1
@archthiel,thanks!,2023-09-19T14:41:40Z,0
@deaafricosantoso5612,keren koh ...,2023-09-19T14:40:33Z,0
@sedeoke,"Inovasi ini muncul karena keinginan konsumen juga, merasa nyaman karena fisatu platfotm. masalahnya karena UMKM lokal sudah ketinggalan secara  sistem. mungkin saat ini tiktok sedang heboh tapi inovasi terus berkembang mungkin suatu hari muncul sesuatu yg lebih menarik Konsumen",2023-09-19T14:32:23Z,0
@meiltameta7425,"yesss its true ko, setuju banget 1000%, saya pengguna aktif sosmed kecuali tiktok, sy juga pelaku umkm. kita sebagai umkm udh berusaha inovasi dan beralih ke online tp ga bs bersaing karena yah perang harganya gila2an ga masuk akal banget!!!akhirnya kita yg umkm bingung mau spt apa, lanjut dgn cara konvensional tp ga bs berkembang, krn kita umkm harus jaga qualitas, ikut online kalah bersaing, mau teriak dan komplain org2 dgn entengnya yah inovasi donk, beralih donk ke online!! amponnn tidak semudah ituuuu",2023-09-19T14:10:50Z,2
@munirtola335,Gua GK pake tiktok,2023-09-19T13:50:34Z,0
@perdianperdi4763,Seluruh jam smart murah hebat dan kuat jauh lebih murah dari apple watch dan yg terkenal sekalipun spek lebih hebat brand china saya sering beli produk cina karna muarha dan hebat😢,2023-09-19T13:33:29Z,0
@salimhandayani101,Tik tok milik penduduk amerika,2023-09-19T13:25:37Z,0
@alesandro.j196,"Auto subscribe Koh Ray...konten yg bagus, membantu warga untuk berpikir kritis apa yg terjadi sebenarnya di luar sana",2023-09-19T13:21:42Z,0
