Author,Comment,Published At,Likes
@suararakyat4066,"Real Bang. Gua cari kerjaan buset dah, koncinya Uang dan Org dalam, akhirnya Gua sampe sekarang masih nganggur dan main Invstasi pake uang 100 rb dengan harapan kripto 2 atau 3 tahun kedepan naik.

Gua sekalinya dapet kerjaan, eh gaji gak manusiawi dan gak sebanding sama Jobdesknya. sedangkan Gen Z sudah berfikir ralistis.



UMR, UMK, dan UMP yang di tentuin pemerintah menurutku gak guna. Buktinya dilapangan masih banyak perusahaan yang gaji dibawah peraturan pemerintah. Kurangnya Kajian pemerintah mengenai biaya kebutuhan dibanding biaya pendapatan, alhasil pekerja budak Corporat ya akan selamanya jadi robot, solusi dari pemerintah adalah diksih PMN simpan pinjam atau bantuan masyarakat lebih ke pembodohan masyarakat jadinya. Pemerintah sudah merasa pintar sampai lupa masukan dari rakyat. alhasil gak akan maju ni negara kalo masih ada kepentingan di dalam kepentingan.

By : SUARA RAKYAT",2024-05-28T08:01:13Z,0
@sibantai,gaji 2jt😂 3 shif ditambah spesifikasi hrus berpnampilan menarik dll.. itupun di pabrik 🤡,2024-05-28T07:47:31Z,0
@alexandernadeak6378,"bahas issue manufacture premature donk, relate banget sama kerjaan gw sekarang soalnya",2024-05-28T07:46:17Z,0
@Mari_Selalu_Berbuat_Kebaikan,Mari selalu berbuat banyak kebaikan ❤️,2024-05-28T07:43:54Z,0
@mariaagustin2741,"It’s time for Indo to look into its regulatory landscape re investment regime. The more the govt complicates the investment requirement, the lesser the investment that’d come in. Indo is highly dependent on foreign investment so lesser investment = lesser employment. Then yeah, look at edu quality in Indo; beyond disappointing hence can’t compete in the global market. Gue Indonesian and definitely not in favour of going back and working in Indo 🤦🏻‍♀️",2024-05-28T07:37:59Z,0
@aganwidodo,"Susah amat nyari kerja, sekalinya ada lowongan eh spesifikasi yg diminta jauh melampaui gaji yg ditawarkan...",2024-05-28T07:31:53Z,0
@ahmaddhani9280,Info loker bapak/ibu,2024-05-28T07:29:52Z,0
@nathanhanyo7001,"Disini gw cuman pengen berbagi opini gw, bebas untuk kontra atau pro bahkan menghujat, namun desclaimer balasnya ada return dengan ilmu bukan cumana toxic belaka.

Bagi gw hal yang pertama harus di kontrol oleh indonesia adalah birth control nya, dari dulu emang secara tradisional indonesia memang memliki birth rate ( tingat kelahiran ) yang cukup tinggi terutama semasa Gen Z lahir, itu tergolong masih cukup sangat tinggi, sedangkan orang2 tua dari Gen Z tidak mamppu untuk memberikan timbal balik secara didikan diluar sekolah maupun keuntungan berupa relasi maupun finansial, secara contoh ada tetangga gw yang memiliki jumlah 9 anak, dengan total anak segitu mereka secara teori bisa sangat berkekurangan, bahkan disaat gw umur 10 tahun udh lebih tinggi dari anak mereka yang cowok berusia 17 tahun, bahkan ada yang buta huruf juga, kelebihan populasi ini juga yang mendorong seseorang untuk semakin sullit untuk mencoba hal2 yang membuat pribadi berkembang, apalagi bertepatan dengan sosial media yang sangat sangat naik belkangan ini terutama anak2 muda sangat tertark terhadapnya (10-25 tahun).

Next, kita akan bahas tentang dampak sosial media terhadap rendahnya SDM di Indonesia, jika kalian lihat market orang2/ figur yang hanya mampu lawak dan bersenang senang, itu jumalh nya bukan banyak tapi BERLEBIHAN bisa dilihatjika konten kreator seperti ""Ishowspeed"" tidak sebanyak di Indonesia, mereka juga cukup dengan 1 yang besar, bila di Indonesia? ho, banyak sekali bukan? bahkan dengan adanya sosial media anak anak muda sangat mudah seklai terpengaruh dengan budaya dan gaya instan, bahkan oleh sepengalaman saya sosial media tidak memandang derajat dari pengguna nya, sehingga anak2 muda sekarang ini sangat mudah menyerah dan kurang fokus serta konsistensi didalam pekerjaannya. Ada teman saya yang menerima tugas dari guru yang cukup banyak, saat itu bisa dikerjakan sebagai PR tapi boleh untuk kerjaan selama disekolah asal tidak mengganggu pelajaran guru lain, namun kalian tau tindakan apa yang mereka lakukan? Mereka scrolling sambil menunggu jawaban saya, mereka pun tanpa izin melihat jawban saya, bila saya tak menutupinya, bukan kh itu gila?

Next, Pendidikan sekarang udah lembek banget, nyontek sudah biasa didikan tak didengar lebih sepele debanding rambut panjang, ini sangat lucu walaupun sekolah saya besar (namun kualitasnya tidak) saya berani untuk bilang bahwa aturan rambut panjang sangatlah konyol, dibanding membenarkan kualitas siswanya mereka lebih pusing dngan rambut panjang siswa, jika hanya membangkan 1 minggu mereka tidaklah memberi peringatan namun langsung hukuman gunting poni, menurut saya Guru yang memberi didikan ynag didengar lah yang lebih baik, (di poin ini gw sangat terbuka), saya ada guru olahraga, perempuan dia tidak bisa banyak olahraga dan tentu nya tidak atletis, lalu saya ada guru bahasa inggris, yang jelas salah namun merasa benar, diajak debat malah mengancam, diminta penjelasan hanya bergumam, apakah itu kurng penting? menariknya lagi 80% yang bekerja disana adalah batak dan memiliki relasi diantara orang di sana, Orang dalam saja tapi tidak berkualifikasi, wajarlah gaji guru di indonesia sangatlah kecil. DIDIKAN ORANG BODOH SEPERTI BUAH YANG BUSUK baiknya dibuang saja.

Next, ini terakhir dan yang paling argumentatif, ""kita tak bisa merubah orang yang tidak ingin berubah"" pernah tidak kalian menyuruh orang berhenti merokok? sekalipun mereka mau tidaklah semudah itu, namun jika tidak mau? tanpa keinginan dari perokok itu untuk berhenti adalah mustahil, percuma juga pemerintah igin indonesia emas bila rakyat nya tidak mau, tidak berguna hukuman mati jika pejabat nya takut mati, ini adalah kontradiksi kata saya. agaknya mustahil jika jokowi ingin indonesia emas jika pejabat 80% korupsi, percuma juga di didik dan di beri uang KJP jika cuman dipakai merokok, miris sekali sasaran KJP datang ke orang yang salah, keadaan ekonomi memang bukan selalu masalah eksternal tapi lebih pengaruh dari internal. Bodohnya jika seorang pemenang olimpiade tak masuk kuliah karena tidak cukup uang, Ruginya jika Inovasi diberikan kepada orang tua yang berada di Zona nyaman. Sebaiknya pemerintah datang dan inspeksi muridnya satu per satu untuk menemukan mana yang terbaik di beri KJP.

dan percayalah, di Indonesia banyak orang yang benci di Tegur dan di Kritik.",2024-05-28T07:27:11Z,1
@iqbalrasyid93,Bener banget ini hihi,2024-05-28T07:26:12Z,0
@ajisdoankcf,"bener sih, dasarnya aja udh bobrok",2024-05-28T07:25:39Z,0
@stephyulisa,Cuma @timothyronald yg bilang edukasi itu scam 🙏🏻,2024-05-28T07:14:45Z,0
@user-rq8ni5vr2c,Masuk malaysia aj secara illegal,2024-05-28T07:11:44Z,0
@reyarumi5083,"Dengan mental penerus bangsa yang daya juang rendah dan mindset pendidikan juga gak diutamakan ditambah pemerintah yang cuma ngurusin hilir tanpa serius memperbaiki hulunya terlebih dulu kek faktor2 yang udah dijelasin bang ray plus KKN masih merajalela ya udah deh tinggal tunggu waktu aja, negara ini gak ada harapan 😢

kalo kata ortu gw mendingan kasih tau pahitnya tapi itu baik buat memperbaiki diri kedepannya daripada dikasih angan2 kosong tapi realitanya jeblok dengan alasan biar gak menakut2i masyarakat 😮",2024-05-28T07:09:14Z,0
@diaz6078,Bisnis aja sih biar gak nganggur,2024-05-28T06:59:21Z,0
@ilikeanimeandskillissue3456,"Saya jijik liat anak2 muda skrg yg namai diri sebagai genz. Mereka gampang ditemui, cari saja di cafe, warkop dan pinggir2 jalanan sewaktu wikend, hobinya cuma kumpul2 dan santai2. Dan sebagian membentuk komunitas kriminal seperti Genk motor.",2024-05-28T06:57:23Z,5
@arifgaming1062,Di impor aja gen z ke negara yang butuh 😂,2024-05-28T06:52:50Z,0
@Kamil-ik9pp,ok gas oke gas,2024-05-28T06:52:00Z,0
@dimsky3056,"Ini tuh diliat dr mananya ya pengangguran ini maksudnya gk punya kerjaan diperusahaan atau gmn? Soalnya disekitar gw rata2 ade gw dan temen2nya itu gk pda mau kerja diperusahaan2 gtu pda usaha minimal projekan/freelancer ya emng sii jatohnya serabutan, blm lg yg anak2 seleb tt/ig endorse2an ini msuk kategori apa cba",2024-05-28T06:51:07Z,0
@masteryes9073,Karena mereka sekolah untuk jadi karyawan.bukan wiraswasta,2024-05-28T06:50:32Z,0
@rikkoyunanto4696,"Problem utama nya buaanyyaakkk. Future is about efficiency.
Dimulai dari diri sendiri, mengefisiensikan setiap kebutuhan atau kegiatan sehari2 sekaligus melatih basic skill.
Gen Z masih banyak yang belum tahu bedanya obeng + obeng - apalagi kunci pas atau kunci ring.
They will spend all income just to paid basic living (ganti kran panggil tukang, ganti lampu panggil tukang, etc).
INTI nya tingkatkan skill mu karena Future need creativity and its build by continuosly skill.
Mata pelajaran keterampilan dilakukan mulai dini melatih kreatifitas dan syaraf motorik.
Inget semakin maju teknologi semakin melemahkan manusianya.",2024-05-28T06:49:45Z,1
@asongdf2758,Capres yang punya program 1 kk minimal 1 sarjana pun ditolak 😜,2024-05-28T06:48:01Z,0
@user-cd7eg8yt9w,Keren bgt 🎉,2024-05-28T06:43:45Z,0
@AnungAriwibowo,"Shift dalam profesi. Dua puluh tahun profesi Vlogger, profesi YouTuber belum ada. Sekarang udah ada di mana-mana. Jadi menurut saya bukan soal mismatch antara kompetensi lulusan sama industri aja, tapi karena memang ada pergeseran dalam profesi.",2024-05-28T06:42:51Z,0
@desakecil100,"Pejabat malah sibuk nyari pajak ke rakyat, baru2 ini keluar tapera potong gaji lagi😂😅😂😅 
Menyala indonesiaku 🔥🔥🔥",2024-05-28T06:39:57Z,0
@Yevgenya16,Udah lamar sana sini gak dapet dapet dari pada nganggur di rumah gak ngapain gw sering bantu paman di sawah walaupun gak di gaji😊 kadang di kasih buat jajan kadang enggak syukuri aja,2024-05-28T06:37:55Z,0
@HokageRorr555,Kebanyakan hpean.....😂😂😂😂😂😂😂😂😂 Pabrik ragu bos,2024-05-28T06:35:10Z,0
@tantustej1822,"Bang, temen lama mu bilang Sekolah ga penting... Itu juga ngefek banyak pengikutnya yang suka bilang ""Mclaren lu warna apa boss?""",2024-05-28T06:34:02Z,0
@nopalhilmi,"Berbanding terbalik sama temannya, Bang Raymond malah nyuruh kita buat kuliah agar bisa menjadi high skilled labour.
Terima kasih Bang saya jadi tercerahkan setelah nonton videonya.",2024-05-28T06:32:56Z,0
@Meg_0911,"Mau tanya gimana caranya dapet kerja tanpa orang dalam, tanpa pengalaman dan skill yang standar, sedangkan umur hampir 25 ?",2024-05-28T06:30:47Z,0
@KarangStudioo,"mindset kuliah scam dan kuluah cuman sebagai penundaan kehidupan nyata banyak terjadi di Indonesia. Banyak mahasiswa yang kuliah cuma buat menunda masuk ke dunia nyata. Ini terjadi karena krisis identitas yang dialami anak-anak Indonesia. Sejak SD sampai SMA, mereka dididik dengan paksaan untuk memahami pelajaran yang bukan minat dan bakat mereka. Anak-anak jadi susah mengekspresikan diri, jadi mereka bingung sebenarnya mereka minat dan bakatnya di mana. Akibatnya, mereka nggak punya tujuan yang jelas buat masa depan dan bingung merencanakan langkah ke depan.",2024-05-28T06:30:19Z,0
@mochilhamadhitya8126,"Saran untuk Pemerintah dalam Mengatasi Pengangguran dan Memajukan Kesejahteraan Rakyat

Pelonggaran Persyaratan Kerja
Untuk meningkatkan kesempatan kerja dan mengurangi pengangguran, sebaiknya persyaratan perekrutan diperlonggar dengan menghapus batasan usia, minimal pendidikan, dan pengalaman kerja. Hal ini akan membuka lebih banyak peluang bagi masyarakat untuk bekerja dan meningkatkan penerimaan pajak.

Penegakan Hukum untuk Koruptor
Korupsi harus diberantas dengan tegas. Penerapan hukuman seumur hidup atau hukuman mati bagi koruptor akan mencegah korupsi dan memastikan dana negara digunakan untuk kesejahteraan rakyat.

Kenaikan UMK
Upah Minimum Kota (UMK) perlu dinaikkan agar memenuhi kebutuhan hidup layak. Peningkatan UMK akan meningkatkan daya beli masyarakat dan menggerakkan perekonomian.

Mengabaikan saran-saran ini akan memperburuk pengangguran dan meningkatkan kejahatan. Kami berharap pemerintah mempertimbangkan langkah-langkah ini demi kesejahteraan bersama.",2024-05-28T06:30:14Z,0
@Islamilo,"Jogetin aja,dan yg penting makan gratiss....",2024-05-28T06:29:23Z,0
@hendyprima8638,Kul ba,2024-05-28T06:28:38Z,0
@user-jg4tn1bj8y,GEN Z LEBIH SUKA MAIN MOBELEJEN DARIPADA KERJA,2024-05-28T06:26:03Z,0
@MIMKASIHANIII,"Nganggur tdk sendiri, enakan rebahan 😂😂😂",2024-05-28T06:24:35Z,0
@hreeoi4610,"58% rakyat lebih memilih makan siang gratis kan, jangan menyesal, jogetin aja",2024-05-28T06:19:18Z,0
@liossgranda8414,Seharusnya UMR itu jangan cuman isu saja. Di realisasikan semua pekerjaan sama rata UMR. Judulnya doang UMR tapi pemilik usaha banyak yang menggaji pekerja di bawah itu. Pemerintah sih harus ikut turun jangan hanya membuat kebijakan saja tapi perlu pengawasan,2024-05-28T06:18:53Z,0
@miniq4085,Simple aja.. pendidikan sekarang sudah di jadikan ladang bisnis. itu poin utama ! karena buta cuan jadi lupa sama tingkatkan segi pendidikan.,2024-05-28T06:18:43Z,0
@aangpriadinata,gen z disain untuk miskin.,2024-05-28T06:18:41Z,0
@user-wj5sw5jv4o,gimana gak pengangguran.....generasi penendang pintu yg senengnya leyeh² sambil mangap² doang....,2024-05-28T06:16:48Z,0
@valrath4450,indonesia cemas 2024,2024-05-28T06:16:27Z,0
@zhofrannoer129,🔥🔥🔥,2024-05-28T06:14:53Z,0
@PETERNAKDIGITAL,pengangguran mending di daur ulang aja,2024-05-28T06:14:53Z,0
@reecefarm7916,"Dari jaman main game age of empire aja faktor utama yg mesti dnaikin itu resource food dlu, baru sektor lain, lah dsini pemuda yang berminat jadi petani aja hampir g da apalagi sektor lain",2024-05-28T06:08:40Z,0
@Mxvanz,"Kok gw jadi takut gak Nemu lowongan pekerjaan ya, soalnya sekarang udah lulus smk😢😢",2024-05-28T06:07:45Z,0
@hendrickharis563,Generasi 'pak ogah' putar balik dan 'pengamen' traffic light😂😂,2024-05-28T06:06:54Z,0
@nonobi616,"Ada pepatah
Zaman sulit menciptakan orng tangguh
Orng tangguh menciptakan zaman yg enak.. 
Zaman enak menciptakan orng yg lembek
Orng lembek menciptakan zaman yg sulit... 

Sadar tidak sadar gen Z adalah produk dr zaman yg enak, umumnya orng tuanya generasi x yg kerja banting tulang pontang panting.. sehingga ketika genZ keluar,  semua2 sudah ada dan terpenuhi... 


Siklus yg wajar sekali menurut saya... 
Dan biarkan saja ZAMAN menggilas mereka... 
Contoh di depan mata, susah cari kerja.. 
Ngk usa nyalahin pemerintah,  gw pengusaha juga malas terima anak2 gen Z,  s3hingga kalo buka lowongan kerja selalu cantumin PENGALMAN KERJA minimal brpa tahun...  relate kan dengan masalah2 yg muncul blkgn ini? 

Tentu akhirnya ada beberapa gen Z yg keterima, namun melewati banyak seleksi juga,  3 bulan kalo ngk peform pecat... 


Jadi siapa maw disalahin?",2024-05-28T06:03:43Z,0
@dirgalasuta4262,wakanda udah mulai kalah dari vietnam dan filipina dsna generasi z nya selalu bekerja keras dalam belajar   untuk sukses disini selalu bertiktokan ria wjkwkwkwkwk wakanda wakanda,2024-05-28T06:01:44Z,1
@tambao9,"Menurut saya kalau dikerucutkan lagi, kalau dicari-cari lagi akar dari semua masalah adalah parasit yang terus menggerogoti Indonesia dari hulu ke hilir yaitu: Korupsi.",2024-05-28T05:53:46Z,0
@Simuni,"kebayang deh pemerintah kedepan diurus sama genZ, mageran trus baperan.. selesai sudah.. healing teruuss abisin duit negara boro boro mikirin petani. yg ada beli mesin dari luar dikerjain orang asing. simple ga mau ribet mikirnya udah kaya bot.",2024-05-28T05:53:14Z,0
@jonnjonzz8957,"10 tahun negara ngadapin owi, gimana mo maju 😒😒.. anak dia aja pke cara haram begitu buat maju",2024-05-28T05:47:51Z,0
@santosopaulus3064,Jokowi sibuk bangun infrastruktur tapi pendidikan trampil pertanian/perkebunan/perternakan/perikanan nggak dikembangkan drastis....pakai ilmu apa ngolah lahan-lahan di desa-desa kalau pengetahuan/ketrampilannya minim biar untung....akhirnya orang pada nyari di perusahaan2x untuk masuk perbudakan modern...padahal tanahnya di kampung banyak di telantarkan...kebodohan dan kurang jernihnya pemerintah....dan kementerian nggak disuruh turun ke sawah dan ladang...malah di taruh kementerian di kota besar ....untuk apa'?? payah...,2024-05-28T05:46:58Z,0
@imdimasprast,Berarti Harus Mulai dari awal ya ... waduh ini gawat negara kita salah langkah donk...?,2024-05-28T05:46:26Z,1
@Logeraso20284,"Ga lama lagi kripto bakalan mati, disitulah mulai gen Z sibuk kerja apa aja",2024-05-28T05:45:12Z,0
@AndiMiftaFaridPanggeleng,Mahasiswa gua harus nonton ini,2024-05-28T05:39:49Z,2
@pradanaa__,Lulusan s1 aja susah banget cari kerja 😮😮😮,2024-05-28T05:38:47Z,0
@rendangbabi1346,Akibat byk konten kreator pamer kesuksesan di medsos..para gen z juga mau ikutn jd kyk mrk..kerja main2 tapi pendapatan gk main2...hahahahaha,2024-05-28T05:37:02Z,0
@daddynson,"Pengalaman pribadi kalau nawarin kerja mending yang lulus SMP kebawah,, kalo SMA / SMK itu dah berasa lulusan luar negeri 😂😂  setiap nawarin pekerjaan ke orang itu pasti langsung ada pertanyaan "" berapa gajinya ?, brapa jam kerjanya ? , libur berapa hari ? , lembur di bayar gak ? "",, giliran di tanya bisa excel ? Nggak,, bisa bahasa inggris ? Nggak,, 13 tahun sekolah pada ngapain aja 😂😂😂",2024-05-28T05:36:47Z,0
@alvinal5248,politic will nya engga mengarah ke Indonesia emas wkwkw,2024-05-28T05:36:42Z,0
@anggirejeki8898,"Kbnyakan pejabatnya sibuk cari cuan bukan memajukan warganya bisa brsaing. Ktika gagal, alasanya pun lucu2. Ya mnyalahkan iklim, skolah tinggi bukan wajib bljar, warganya yg berprestasi atau punya terobosan tekhnologi ga di support dan banyak lgi

D tmbah kbnyakan anak2 skrng banyak waktu trbuang dngan dunia game. Udah dri pmrintah kurang support, dari dirinya sendiri kurang kemauan. Ya sdah, wassalam",2024-05-28T05:34:13Z,0
@adesaputra5986,Kata HRD umur 25 g butuh makan..,2024-05-28T05:33:27Z,0
@animediastudios,ga punya pendapatan dan pengangguran dua hal yang sangat berbeda. pengangguran belum tentu tidak berpenghasilan ,2024-05-28T05:29:09Z,0
@fatiharahmat9550,"sedikit meluruskan, Tertiary Education itu adalah pendidikan pasca sekolah(kuliah, dll), jadi pengertiannya bukan berarti pendidikan tinggi itu kebutuhan tersier.",2024-05-28T05:29:06Z,0
@yansthea3591,"Indonesia gak perlu lapangan kerja, butuhnya makan gratis",2024-05-28T05:28:34Z,1
@freenhi,"bagi yg pernah merasakan pendidikan di negara2 yg kualitas SDM nya maju, salah satu yg menjadi perbedaan besar kualitas pelajar kita dgn mereka adalah kemampuan mereka dalam membaca yg lebih baik. Kemampuan membaca ini ternyata punya efek domino bagi kualitas SDM",2024-05-28T05:25:29Z,0
@laba4209,9.9jt Genz GENGSI,2024-05-28T05:21:56Z,0
@benraturu,Pemerintah itu sebenarnya tidak peduli dgn rakyat nya ....,2024-05-28T05:21:10Z,0
@adityapratama7800,"selama masih ada yang ""menghafal"" pertanyaan interview, bukan dari sopntanitas. jangan ngeluh kalau cari kerja susah, dan nyalahin orang dalam 😅 ngenalin diri sendiri aja masih bingung",2024-05-28T05:20:56Z,0
@KINOYChanell,Percuma indo ga bklan maju koruptornya di segala bidang...,2024-05-28T05:18:27Z,1
@dehanathallah5026,"untuk semua orang yang masih berjuang mencari kerja sampai sekarang, semoga usaha dan kerja keras kalian kelak akan membuahkan hasil yang baik.
dari video ini pun kita tau masih banyak akar masalah yang perlu di perbaiki. semoga kedepannya job opportunity semakin banyak dan baik di negara ini 

tetap semangat pejuang2 loker🔥🔥🔥",2024-05-28T05:13:28Z,10
@pedroritonga5146,"""Jangan merasa edukasi itu scam""
Wkwkkwkw pantas pisah kerjasama. Btw I am on your side Mr. Chin",2024-05-28T05:11:13Z,0
@MawarNovita69,Geraitogel menang pasti bayar 0:03,2024-05-28T05:11:05Z,0
@DavidPan89,"yg jadi hambatan itu karena di indonesia banyak aturan yg ga jelas, pungutan liar sana sini ke pengusaha, korupsi gila gilaan, itu yg bikin luar memilih tempat lain untuk invest seperti vietnam dsb, jd yah mesti kudu benerin dah pusatnya dulu yaitu pemerintahan dan birokrasinya",2024-05-28T05:06:58Z,0
@virgilioschuardi2317,dan bakal nambah terus tiap tahun. nikmati saja,2024-05-28T05:02:21Z,0
@Ponakanmalaikatisrail,"Klu 10 jt gen Z ini mau bekerja 3 thun sj di sektor pertanian....percayalah..Indonesia adalah monster agraria...yg jadi masalah,,mereka mau tidak,,krn mereka sdh terpapar gaya hedon dari konten² kreator yg kerja nyaman..dpt hasil maksimal😂😂😂",2024-05-28T05:02:21Z,0
@tothepoint1279,How about underated,2024-05-28T04:59:59Z,0
@user-ry1dw8fk4g,Itulah efek prsden ggal. Utang banyak. Pajak naik.. oke gas joget2,2024-05-28T04:58:26Z,0
@mhabibi35,"banyakan teori lu bang kek yang lain as simple banyak koruuptor dan lemahnya hukum itu aja., masalahnya",2024-05-28T04:57:58Z,0
@ilhamilham-fi6lg,"Gpp bang, sy yg lulusan SMA sudah buka lapangan pekerjaan",2024-05-28T04:57:52Z,0
@syarifhidayat7853,yg tamatan kuliah S-1 aja banyak yg pengangguran bang apalgi biaya kuliah sekarang mahal,2024-05-28T04:57:42Z,0
@AnitaTan-zi2ux,"Kalo gak anak2 genset lg pd sibuk trading kripto, forex dan sham, abang aja yg gatau 😂😅",2024-05-28T04:51:31Z,0
@user-uh4mp5bx2x,Dirjen Pajak be like : cokkkkkk banyak pengangguran gimana caranya mereka pada bayar pajar satttt😡,2024-05-28T04:51:28Z,0
@ganemonster,"mau yang belum kerja atau telah sudah bekerja, baiknya fokus belajar skil sampai mahir (buat self project untuk porto) dan belajar bahasa asing. Lalu ketika sudah pede lamar ke negara lain. Negeri ini sudah bobrok dalam pengelolaannya, lebih baik tinggalkan, nasionalisme itu semu. Salam TaPeRa. Sebelum indonesia mencapai Golden Age, akan ada Dark age dan muncul tokoh yang benar2 mengelola negara dengan fair",2024-05-28T04:50:16Z,0
@umarthalib6451,"Aku gen z 'tua' kelahiran 1998, pernah dapat nasehat dari pamanku yang gen x, ""kalo masih muda hati2 sama rasa nyaman, begitu mulai nyaman harus ditingkatkan lagi levelnya, kalo masih muda udah nyaman nanti tua bakal sakit semua (secara finansial)"".

Ada juga kakekku yang nasehatin aku krn takut nikah nunggu finansial bagus, dia bilang ""coba kamu lihat anak muda sekarang, sama sekali nggak produktif padahal katanya nunggu finansial bagus baru nikah, ntar kamu nikah baru kamu akan hard work 'setengah gila' sampai kamu kaya"" kalo ada yang bilang itu mindset orang miskin keburu nikah dan punya anak, itu kakekku yang bilang dia udah pernah miskin sampe jadi kontraktor besar bangun pabrik orang, beliau juga pernah bilang ""kalaupun Allah takdirkan aku jatuh ke titik 0 lagi sekarang juga aku siap, krn aku udah tau jalannya""

Emang bener fighting spirit orang jaman dulu nggak main2, kita ngerasa muda anggap mereka nggak bisa ngertiin orang, nggak peduli mental health, kurang wawasan dll nyatanya kita mengaku banyak wawasan ternyata cuma ngerti beberapa 'fancy words' tanpa action nyata, berargumen ngeyel ketika dinasehati mereka, padahal dibalik absurd dan mentahnya nasehat mereka ada fundamental yang nggak lekang oleh zaman.",2024-05-28T04:50:12Z,839
@With.sam9,Masalahnya skarang bnyk prusahaan yg kgk expansi bisnis & malah makin efisiensi karyawan recruiter yg ada skarang kbanyakan cmn replacement dari kuota karyawan yg avalaible. Para gen z skrang ga bisa hanya berpatok di domisili dia saat ini buat mencari kerja sudah waktunya melirik daerah2 lain yg emg potensi bisnis nya da.,2024-05-28T04:49:59Z,0
@anakpetakan4940,"Indonesia dijadikan konsumtif dan target pasar oleh negara produsen seperti China, tentu mereka akan lakukan apa saja agar targetnya jangan berkembang dan bisa produksi sendiri kalau bisa hanya jadi pekerja dari sektor non produktif, karena ga banyak pabrik produksi maka tidak bisa menyerap banyak pekerja-pekerja baru hingga timbul banyaknya pengangguran.",2024-05-28T04:47:51Z,1
@AnitaTan-zi2ux,"Baru kerja bentar, protes bos pelit, gaji mungil, minta lbur 😅
Kejadian nyata. Yg ada bos juga muntah darah nemu genset gtu",2024-05-28T04:47:03Z,2
@fico.aditama30,Mantab ko!,2024-05-28T04:45:48Z,1
@agungkurniawan122,"Pertanyaannya dari permasalahan negara, permasalahan pendidikan, permasalahan produktivitas itu tanggung jawab siapa? yang salah siapa? apakah kita salah bila menyalahkan presiden? apakah salah jika kita menyalahkan pemerintah? apakah kita menyalahkan gen z yg tidak bisa memenuhi tuntutan kerja kedepan? 
Ada yg bilang jangan cari siapa yg salah lebih baik fokus pada perbaikan diri sendiri.. tetapi jika kita tidak tahu siapa yg salah bagaimana kita mengganti kesalahan itu mejadi sebuah kebenaran? Jika kita tidak membenahi siapa yg salah bagaimana nasib gen z yg jd korban dan jutaan next gen z yg jadi calon korban??",2024-05-28T04:45:34Z,0
@YaminoSeigi,"Indo sebenarnya masih lumayan banyak posisi kerja dengan gaji relatif tinggi jika ada kandidat yg bisa memenuhi kriteria. 

Tetapi Corporate sini cuma peduli dengan talent yang sudah jadi dan bisa langsung memenuhi kriteria mereka tanpa terlalu banyak training. Permasalahan utama adalah workforce di sini harus ""figure out themselves"" dan belajar sendiri untuk memperoleh highly desirable skillsets tersebut. Jadi Individu yg ingin mencapai posisi ini harus punya Inisiatif dan tingkat kesadaran diri yg tinggi yg jujur saja mayoritas demografi yg mencari kerja itu sangat kurang dalam aspek ini karena terlalu pasif.

Dunia memang tidak adil tetapi semua tetap mulai dari diri sendiri jika menginginkan suatu perubahan",2024-05-28T04:44:06Z,0
@berne9972,Akar segala akar adalah kesadaran penggunaan handphone gaming ga terkontrol..,2024-05-28T04:40:33Z,2
@ciptaan_ayah_ibu,"pengangguran akan selalu banyak, karena malas itu enak.. hidup bergantung dan luntang lantung..
apa lagi golongan konserpatif terus membanjiri populasi dengan BANYAK Anak agar selalu mayoritas, 
untungnya sekarang banyak kerja jalan pintas
open bo, parkir liar, pak ogah jalanan, dan kerja tipu-tipu lainnya",2024-05-28T04:40:13Z,0
@MrAdhiSuryana,"Kalo jualan di tiktok atau youtuber nggak masuk pekerjaan, wajar banyak orang pengangguran sekarang",2024-05-28T04:37:26Z,1
@yutavincentius3779,Kalau mau kerja DI KaRaWAnG harus bayar uang preman ke LSM atau Karang Taruna.,2024-05-28T04:35:55Z,0
@arlitaazzahraaddin9868,Thank your for sharing!,2024-05-28T04:34:41Z,0
@alfianmaulana7954,"Aku gen Z lulusan SMK tahun ini pas sebelum ujian aku udah daftar kursus jadi setelah lulus aku kursus buat mengasah skill saat ada jeda beberapa minggu karena kursusnya belum mulai tapi aku udah lulus jadi ga ada kegiatan aku kerja cari sana kesini akhirnya keterima walaupun gajinya ga seberapa cuma 60k/hari
Trus pas udah mulai kursus aku resign temen²ku pada tanya ""kamu kerja dimana bla bla bla bla"" trus tanya ditempatku kerja masih buka lowongan ga, tak jawab bukan e kamu udah kerja? Dia jawab lagi ""udah tapi disini kerjane ga enak bla bla bla bla"" padahal gajine dia lebih besar dari punyaku 

Dari ceritaku pasti paham kenapa gen Z generasi bapuk",2024-05-28T04:31:23Z,0
@bagussetyadi8512,"Pola pikir generasi Z dengan generasi kita itu berbeda jauh , dulu kita diajarkan untuk kerja keras kerja cerdas untuk bisa menghadirkan uang bahkan harus mau mandi mandi keringat, generasi Z mana mau seperti itu dianggap sudah kolot , ketinggalan zaman, dll yang dimana generasi Z itu pola pikirnya serba simple  praktis tinggal klik, bikin konten, joget,main game dapat penghasilan dibandingkan harus menggunakan otot dan otak untuk penghasilan terbatas.",2024-05-28T04:30:53Z,0
@cola_break1601,"Andai rapat tentang pendidikan bisa sesimple ini
gak perlu nyewa hotel bintang 5, makan prasmanan dll",2024-05-28T04:30:18Z,0
